,county,station,temp
45496,Galway,ATHENRY,15.9
45497,Galway,ATHENRY,15.7
45498,Galway,ATHENRY,15.0
45499,Galway,ATHENRY,14.4
45500,Galway,ATHENRY,14.2
45501,Galway,ATHENRY,14.5
45502,Galway,ATHENRY,13.9
45503,Galway,ATHENRY,14.0
45504,Galway,ATHENRY,12.8
45505,Galway,ATHENRY,13.0
45506,Galway,ATHENRY,13.5
45507,Galway,ATHENRY,13.2
45508,Galway,ATHENRY,13.2
45509,Galway,ATHENRY,13.1
45510,Galway,ATHENRY,13.0
45511,Galway,ATHENRY,13.1
45512,Galway,ATHENRY,13.3
45513,Galway,ATHENRY,14.0
45514,Galway,ATHENRY,14.5
45515,Galway,ATHENRY,16.4
45516,Galway,ATHENRY,18.5
45517,Galway,ATHENRY,18.1
45518,Galway,ATHENRY,17.8
45519,Galway,ATHENRY,17.5
45520,Galway,ATHENRY,17.0
45521,Galway,ATHENRY,15.7
45522,Galway,ATHENRY,14.8
45523,Galway,ATHENRY,13.6
45524,Galway,ATHENRY,13.4
45525,Galway,ATHENRY,13.3
45526,Galway,ATHENRY,13.5
45527,Galway,ATHENRY,13.3
45528,Galway,ATHENRY,13.8
45529,Galway,ATHENRY,13.2
45530,Galway,ATHENRY,12.9
45531,Galway,ATHENRY,12.8
45532,Galway,ATHENRY,13.2
45533,Galway,ATHENRY,13.6
45534,Galway,ATHENRY,13.7
45535,Galway,ATHENRY,14.3
45536,Galway,ATHENRY,15.1
45537,Galway,ATHENRY,16.3
45538,Galway,ATHENRY,16.8
45539,Galway,ATHENRY,16.8
45540,Galway,ATHENRY,17.1
45541,Galway,ATHENRY,16.6
45542,Galway,ATHENRY,16.7
45543,Galway,ATHENRY,16.6
45544,Galway,ATHENRY,15.7
45545,Galway,ATHENRY,15.1
45546,Galway,ATHENRY,14.8
45547,Galway,ATHENRY,13.7
45548,Galway,ATHENRY,13.6
45549,Galway,ATHENRY,13.7
45550,Galway,ATHENRY,13.8
45551,Galway,ATHENRY,14.0
45552,Galway,ATHENRY,14.5
45553,Galway,ATHENRY,16.1
45554,Galway,ATHENRY,16.6
45555,Galway,ATHENRY,17.0
45556,Galway,ATHENRY,17.3
45557,Galway,ATHENRY,17.0
45558,Galway,ATHENRY,17.1
45559,Galway,ATHENRY,17.3
45560,Galway,ATHENRY,17.2
45561,Galway,ATHENRY,17.3
45562,Galway,ATHENRY,17.6
45563,Galway,ATHENRY,18.1
45564,Galway,ATHENRY,19.0
45565,Galway,ATHENRY,20.6
45566,Galway,ATHENRY,20.3
45567,Galway,ATHENRY,19.6
45568,Galway,ATHENRY,19.3
45569,Galway,ATHENRY,19.8
45570,Galway,ATHENRY,20.4
45571,Galway,ATHENRY,20.2
45572,Galway,ATHENRY,20.1
45573,Galway,ATHENRY,20.0
45574,Galway,ATHENRY,19.8
45575,Galway,ATHENRY,19.5
45576,Galway,ATHENRY,19.3
45577,Galway,ATHENRY,18.2
45578,Galway,ATHENRY,17.8
45579,Galway,ATHENRY,17.7
45580,Galway,ATHENRY,17.7
45581,Galway,ATHENRY,17.7
45582,Galway,ATHENRY,17.5
45583,Galway,ATHENRY,17.7
45584,Galway,ATHENRY,17.8
45585,Galway,ATHENRY,18.0
45586,Galway,ATHENRY,18.3
45587,Galway,ATHENRY,18.7
45588,Galway,ATHENRY,19.4
45589,Galway,ATHENRY,19.7
45590,Galway,ATHENRY,20.8
45591,Galway,ATHENRY,20.4
45592,Galway,ATHENRY,19.4
45593,Galway,ATHENRY,18.6
45594,Galway,ATHENRY,18.6
45595,Galway,ATHENRY,18.9
45596,Galway,ATHENRY,18.5
45597,Galway,ATHENRY,17.8
45598,Galway,ATHENRY,17.0
45599,Galway,ATHENRY,17.1
45600,Galway,ATHENRY,16.4
45601,Galway,ATHENRY,16.4
45602,Galway,ATHENRY,17.2
45603,Galway,ATHENRY,17.4
45604,Galway,ATHENRY,17.4
45605,Galway,ATHENRY,16.7
45606,Galway,ATHENRY,16.8
45607,Galway,ATHENRY,18.0
45608,Galway,ATHENRY,18.1
45609,Galway,ATHENRY,18.9
45610,Galway,ATHENRY,18.8
45611,Galway,ATHENRY,18.8
45612,Galway,ATHENRY,18.8
45613,Galway,ATHENRY,18.5
45614,Galway,ATHENRY,18.7
45615,Galway,ATHENRY,18.8
45616,Galway,ATHENRY,18.8
45617,Galway,ATHENRY,18.7
45618,Galway,ATHENRY,18.8
45619,Galway,ATHENRY,18.5
45620,Galway,ATHENRY,18.2
45621,Galway,ATHENRY,15.9
45622,Galway,ATHENRY,15.4
45623,Galway,ATHENRY,15.0
45624,Galway,ATHENRY,15.1
45625,Galway,ATHENRY,15.1
45626,Galway,ATHENRY,14.6
45627,Galway,ATHENRY,14.2
45628,Galway,ATHENRY,13.8
45629,Galway,ATHENRY,13.6
45630,Galway,ATHENRY,12.6
45631,Galway,ATHENRY,13.4
45632,Galway,ATHENRY,13.7
45633,Galway,ATHENRY,15.0
45634,Galway,ATHENRY,16.3
45635,Galway,ATHENRY,15.3
45636,Galway,ATHENRY,15.5
45637,Galway,ATHENRY,15.8
45638,Galway,ATHENRY,15.4
45639,Galway,ATHENRY,14.9
45640,Galway,ATHENRY,15.3
45641,Galway,ATHENRY,15.0
45642,Galway,ATHENRY,15.2
45643,Galway,ATHENRY,14.5
45644,Galway,ATHENRY,14.4
45645,Galway,ATHENRY,14.4
45646,Galway,ATHENRY,14.4
45647,Galway,ATHENRY,14.0
45648,Galway,ATHENRY,12.7
45649,Galway,ATHENRY,12.6
45650,Galway,ATHENRY,11.9
45651,Galway,ATHENRY,12.1
45652,Galway,ATHENRY,11.9
45653,Galway,ATHENRY,12.2
45654,Galway,ATHENRY,12.6
45655,Galway,ATHENRY,12.8
45656,Galway,ATHENRY,13.3
45657,Galway,ATHENRY,14.5
45658,Galway,ATHENRY,15.4
45659,Galway,ATHENRY,15.8
45660,Galway,ATHENRY,16.1
45661,Galway,ATHENRY,16.5
45662,Galway,ATHENRY,17.5
45663,Galway,ATHENRY,15.0
45664,Galway,ATHENRY,14.9
45665,Galway,ATHENRY,14.1
45666,Galway,ATHENRY,13.2
45667,Galway,ATHENRY,12.9
45668,Galway,ATHENRY,12.9
45669,Galway,ATHENRY,13.1
45670,Galway,ATHENRY,13.0
45671,Galway,ATHENRY,12.7
45672,Galway,ATHENRY,11.9
45673,Galway,ATHENRY,11.3
45674,Galway,ATHENRY,11.7
45675,Galway,ATHENRY,10.7
45676,Galway,ATHENRY,10.7
45677,Galway,ATHENRY,10.1
45678,Galway,ATHENRY,10.8
45679,Galway,ATHENRY,11.6
45680,Galway,ATHENRY,12.7
45681,Galway,ATHENRY,14.2
45682,Galway,ATHENRY,15.1
45683,Galway,ATHENRY,15.1
45684,Galway,ATHENRY,13.5
45685,Galway,ATHENRY,16.2
45686,Galway,ATHENRY,15.7
45687,Galway,ATHENRY,15.6
45688,Galway,ATHENRY,14.6
45689,Galway,ATHENRY,13.9
45690,Galway,ATHENRY,13.1
45691,Galway,ATHENRY,12.0
45692,Galway,ATHENRY,11.9
45693,Galway,ATHENRY,11.5
45694,Galway,ATHENRY,10.8
45695,Galway,ATHENRY,10.5
45696,Galway,ATHENRY,10.6
45697,Galway,ATHENRY,10.9
45698,Galway,ATHENRY,10.7
45699,Galway,ATHENRY,10.3
45700,Galway,ATHENRY,10.0
45701,Galway,ATHENRY,10.2
45702,Galway,ATHENRY,11.3
45703,Galway,ATHENRY,12.8
45704,Galway,ATHENRY,14.1
45705,Galway,ATHENRY,15.2
45706,Galway,ATHENRY,16.0
45707,Galway,ATHENRY,16.2
45708,Galway,ATHENRY,17.0
45709,Galway,ATHENRY,16.9
45710,Galway,ATHENRY,16.4
45711,Galway,ATHENRY,16.2
45712,Galway,ATHENRY,15.9
45713,Galway,ATHENRY,16.4
45714,Galway,ATHENRY,16.7
45715,Galway,ATHENRY,16.8
45716,Galway,ATHENRY,17.3
45717,Galway,ATHENRY,17.6
45718,Galway,ATHENRY,17.2
45719,Galway,ATHENRY,17.5
45720,Galway,ATHENRY,17.8
45721,Galway,ATHENRY,18.3
45722,Galway,ATHENRY,18.3
45723,Galway,ATHENRY,17.9
45724,Galway,ATHENRY,18.2
45725,Galway,ATHENRY,16.6
45726,Galway,ATHENRY,15.6
45727,Galway,ATHENRY,15.6
45728,Galway,ATHENRY,14.1
45729,Galway,ATHENRY,13.8
45730,Galway,ATHENRY,13.6
45731,Galway,ATHENRY,13.6
45732,Galway,ATHENRY,14.7
45733,Galway,ATHENRY,15.3
45734,Galway,ATHENRY,15.3
45735,Galway,ATHENRY,14.8
45736,Galway,ATHENRY,14.5
45737,Galway,ATHENRY,14.4
45738,Galway,ATHENRY,13.5
45739,Galway,ATHENRY,13.2
45740,Galway,ATHENRY,12.7
45741,Galway,ATHENRY,12.2
45742,Galway,ATHENRY,11.4
45743,Galway,ATHENRY,10.8
45744,Galway,ATHENRY,10.4
45745,Galway,ATHENRY,9.8
45746,Galway,ATHENRY,8.1
45747,Galway,ATHENRY,7.9
45748,Galway,ATHENRY,7.7
45749,Galway,ATHENRY,6.8
45750,Galway,ATHENRY,6.9
45751,Galway,ATHENRY,9.7
45752,Galway,ATHENRY,11.7
45753,Galway,ATHENRY,14.9
45754,Galway,ATHENRY,15.8
45755,Galway,ATHENRY,16.8
45756,Galway,ATHENRY,17.3
45757,Galway,ATHENRY,17.3
45758,Galway,ATHENRY,17.0
45759,Galway,ATHENRY,18.1
45760,Galway,ATHENRY,17.0
45761,Galway,ATHENRY,15.0
45762,Galway,ATHENRY,13.0
45763,Galway,ATHENRY,10.7
45764,Galway,ATHENRY,11.8
45765,Galway,ATHENRY,11.2
45766,Galway,ATHENRY,10.5
45767,Galway,ATHENRY,9.1
45768,Galway,ATHENRY,8.3
45769,Galway,ATHENRY,8.5
45770,Galway,ATHENRY,9.0
45771,Galway,ATHENRY,9.6
45772,Galway,ATHENRY,10.0
45773,Galway,ATHENRY,10.3
45774,Galway,ATHENRY,10.9
45775,Galway,ATHENRY,11.5
45776,Galway,ATHENRY,12.9
45777,Galway,ATHENRY,13.6
45778,Galway,ATHENRY,13.6
45779,Galway,ATHENRY,14.1
45780,Galway,ATHENRY,14.9
45781,Galway,ATHENRY,16.3
45782,Galway,ATHENRY,16.4
45783,Galway,ATHENRY,17.1
45784,Galway,ATHENRY,16.9
45785,Galway,ATHENRY,16.6
45786,Galway,ATHENRY,15.7
45787,Galway,ATHENRY,15.3
45788,Galway,ATHENRY,15.1
45789,Galway,ATHENRY,14.7
45790,Galway,ATHENRY,14.7
45791,Galway,ATHENRY,14.7
45792,Galway,ATHENRY,14.7
45793,Galway,ATHENRY,14.6
45794,Galway,ATHENRY,14.5
45795,Galway,ATHENRY,14.2
45796,Galway,ATHENRY,14.1
45797,Galway,ATHENRY,14.0
45798,Galway,ATHENRY,14.1
45799,Galway,ATHENRY,14.1
45800,Galway,ATHENRY,14.2
45801,Galway,ATHENRY,14.6
45802,Galway,ATHENRY,14.8
45803,Galway,ATHENRY,15.0
45804,Galway,ATHENRY,14.7
45805,Galway,ATHENRY,16.8
45806,Galway,ATHENRY,16.3
45807,Galway,ATHENRY,15.0
45808,Galway,ATHENRY,15.5
45809,Galway,ATHENRY,14.9
45810,Galway,ATHENRY,13.6
45811,Galway,ATHENRY,12.6
45812,Galway,ATHENRY,12.1
45813,Galway,ATHENRY,11.2
45814,Galway,ATHENRY,9.4
45815,Galway,ATHENRY,10.7
45816,Galway,ATHENRY,11.1
45817,Galway,ATHENRY,11.1
45818,Galway,ATHENRY,10.8
45819,Galway,ATHENRY,10.4
45820,Galway,ATHENRY,11.0
45821,Galway,ATHENRY,10.3
45822,Galway,ATHENRY,11.0
45823,Galway,ATHENRY,13.0
45824,Galway,ATHENRY,13.8
45825,Galway,ATHENRY,14.5
45826,Galway,ATHENRY,14.4
45827,Galway,ATHENRY,14.1
45828,Galway,ATHENRY,15.6
45829,Galway,ATHENRY,15.7
45830,Galway,ATHENRY,16.6
45831,Galway,ATHENRY,16.2
45832,Galway,ATHENRY,15.4
45833,Galway,ATHENRY,13.6
45834,Galway,ATHENRY,12.4
45835,Galway,ATHENRY,11.7
45836,Galway,ATHENRY,10.1
45837,Galway,ATHENRY,10.4
45838,Galway,ATHENRY,10.0
45839,Galway,ATHENRY,9.8
45840,Galway,ATHENRY,10.8
45841,Galway,ATHENRY,10.5
45842,Galway,ATHENRY,10.6
45843,Galway,ATHENRY,10.8
45844,Galway,ATHENRY,10.9
45845,Galway,ATHENRY,11.1
45846,Galway,ATHENRY,11.4
45847,Galway,ATHENRY,12.0
45848,Galway,ATHENRY,13.4
45849,Galway,ATHENRY,15.0
45850,Galway,ATHENRY,15.2
45851,Galway,ATHENRY,15.1
45852,Galway,ATHENRY,15.1
45853,Galway,ATHENRY,15.4
45854,Galway,ATHENRY,15.7
45855,Galway,ATHENRY,15.9
45856,Galway,ATHENRY,15.8
45857,Galway,ATHENRY,15.3
45858,Galway,ATHENRY,14.9
45859,Galway,ATHENRY,14.4
45860,Galway,ATHENRY,14.1
45861,Galway,ATHENRY,13.0
45862,Galway,ATHENRY,12.5
45863,Galway,ATHENRY,12.1
45864,Galway,ATHENRY,12.7
45865,Galway,ATHENRY,13.2
45866,Galway,ATHENRY,13.6
45867,Galway,ATHENRY,13.8
45868,Galway,ATHENRY,14.3
45869,Galway,ATHENRY,14.6
45870,Galway,ATHENRY,14.6
45871,Galway,ATHENRY,14.7
45872,Galway,ATHENRY,14.8
45873,Galway,ATHENRY,14.1
45874,Galway,ATHENRY,14.5
45875,Galway,ATHENRY,14.9
45876,Galway,ATHENRY,15.3
45877,Galway,ATHENRY,15.6
45878,Galway,ATHENRY,16.2
45879,Galway,ATHENRY,16.2
45880,Galway,ATHENRY,15.2
45881,Galway,ATHENRY,13.6
45882,Galway,ATHENRY,12.4
45883,Galway,ATHENRY,11.2
45884,Galway,ATHENRY,10.8
45885,Galway,ATHENRY,9.4
45886,Galway,ATHENRY,7.7
45887,Galway,ATHENRY,8.4
45888,Galway,ATHENRY,7.7
45889,Galway,ATHENRY,9.3
45890,Galway,ATHENRY,10.0
45891,Galway,ATHENRY,10.5
45892,Galway,ATHENRY,10.8
45893,Galway,ATHENRY,10.6
45894,Galway,ATHENRY,10.9
45895,Galway,ATHENRY,11.5
45896,Galway,ATHENRY,12.5
45897,Galway,ATHENRY,13.5
45898,Galway,ATHENRY,14.6
45899,Galway,ATHENRY,14.8
45900,Galway,ATHENRY,14.2
45901,Galway,ATHENRY,15.0
45902,Galway,ATHENRY,15.0
45903,Galway,ATHENRY,14.7
45904,Galway,ATHENRY,13.9
45905,Galway,ATHENRY,13.3
45906,Galway,ATHENRY,12.5
45907,Galway,ATHENRY,11.3
45908,Galway,ATHENRY,11.2
45909,Galway,ATHENRY,11.2
45910,Galway,ATHENRY,11.2
45911,Galway,ATHENRY,11.1
45912,Galway,ATHENRY,10.4
45913,Galway,ATHENRY,11.0
45914,Galway,ATHENRY,10.8
45915,Galway,ATHENRY,11.0
45916,Galway,ATHENRY,10.6
45917,Galway,ATHENRY,10.9
45918,Galway,ATHENRY,11.0
45919,Galway,ATHENRY,11.6
45920,Galway,ATHENRY,12.6
45921,Galway,ATHENRY,13.0
45922,Galway,ATHENRY,14.7
45923,Galway,ATHENRY,15.1
45924,Galway,ATHENRY,15.0
45925,Galway,ATHENRY,15.7
45926,Galway,ATHENRY,15.9
45927,Galway,ATHENRY,15.1
45928,Galway,ATHENRY,15.1
45929,Galway,ATHENRY,14.3
45930,Galway,ATHENRY,13.5
45931,Galway,ATHENRY,13.4
45932,Galway,ATHENRY,13.0
45933,Galway,ATHENRY,12.7
45934,Galway,ATHENRY,12.7
45935,Galway,ATHENRY,12.5
45936,Galway,ATHENRY,12.1
45937,Galway,ATHENRY,12.2
45938,Galway,ATHENRY,12.5
45939,Galway,ATHENRY,12.5
45940,Galway,ATHENRY,12.6
45941,Galway,ATHENRY,12.7
45942,Galway,ATHENRY,12.6
45943,Galway,ATHENRY,12.5
45944,Galway,ATHENRY,12.6
45945,Galway,ATHENRY,13.2
45946,Galway,ATHENRY,13.0
45947,Galway,ATHENRY,12.5
45948,Galway,ATHENRY,12.2
45949,Galway,ATHENRY,12.4
45950,Galway,ATHENRY,13.2
45951,Galway,ATHENRY,14.5
45952,Galway,ATHENRY,13.7
45953,Galway,ATHENRY,12.1
45954,Galway,ATHENRY,9.4
45955,Galway,ATHENRY,7.7
45956,Galway,ATHENRY,6.4
45957,Galway,ATHENRY,6.8
45958,Galway,ATHENRY,5.5
45959,Galway,ATHENRY,5.4
45960,Galway,ATHENRY,6.0
45961,Galway,ATHENRY,6.3
45962,Galway,ATHENRY,7.1
45963,Galway,ATHENRY,7.3
45964,Galway,ATHENRY,6.7
45965,Galway,ATHENRY,6.9
45966,Galway,ATHENRY,7.2
45967,Galway,ATHENRY,9.2
45968,Galway,ATHENRY,11.8
45969,Galway,ATHENRY,13.3
45970,Galway,ATHENRY,14.5
45971,Galway,ATHENRY,14.8
45972,Galway,ATHENRY,14.1
45973,Galway,ATHENRY,14.6
45974,Galway,ATHENRY,12.6
45975,Galway,ATHENRY,11.9
45976,Galway,ATHENRY,12.0
45977,Galway,ATHENRY,11.7
45978,Galway,ATHENRY,10.9
45979,Galway,ATHENRY,10.9
45980,Galway,ATHENRY,9.8
45981,Galway,ATHENRY,9.3
45982,Galway,ATHENRY,8.6
45983,Galway,ATHENRY,9.2
45984,Galway,ATHENRY,7.9
45985,Galway,ATHENRY,8.4
45986,Galway,ATHENRY,8.4
45987,Galway,ATHENRY,9.4
45988,Galway,ATHENRY,9.2
45989,Galway,ATHENRY,9.3
45990,Galway,ATHENRY,10.0
45991,Galway,ATHENRY,11.0
45992,Galway,ATHENRY,12.5
45993,Galway,ATHENRY,13.6
45994,Galway,ATHENRY,14.6
45995,Galway,ATHENRY,15.4
45996,Galway,ATHENRY,16.0
45997,Galway,ATHENRY,15.8
45998,Galway,ATHENRY,16.0
45999,Galway,ATHENRY,15.6
46000,Galway,ATHENRY,15.3
46001,Galway,ATHENRY,15.1
46002,Galway,ATHENRY,14.8
46003,Galway,ATHENRY,15.2
46004,Galway,ATHENRY,15.5
46005,Galway,ATHENRY,16.1
46006,Galway,ATHENRY,16.0
46007,Galway,ATHENRY,15.9
46008,Galway,ATHENRY,16.3
46009,Galway,ATHENRY,16.7
46010,Galway,ATHENRY,16.3
46011,Galway,ATHENRY,15.2
46012,Galway,ATHENRY,14.1
46013,Galway,ATHENRY,14.9
46014,Galway,ATHENRY,15.8
46015,Galway,ATHENRY,15.7
46016,Galway,ATHENRY,15.3
46017,Galway,ATHENRY,14.9
46018,Galway,ATHENRY,15.0
46019,Galway,ATHENRY,15.7
46020,Galway,ATHENRY,15.9
46021,Galway,ATHENRY,16.0
46022,Galway,ATHENRY,16.6
46023,Galway,ATHENRY,16.2
46024,Galway,ATHENRY,15.9
46025,Galway,ATHENRY,14.9
46026,Galway,ATHENRY,13.4
46027,Galway,ATHENRY,12.9
46028,Galway,ATHENRY,12.4
46029,Galway,ATHENRY,12.0
46030,Galway,ATHENRY,11.3
46031,Galway,ATHENRY,10.1
46032,Galway,ATHENRY,10.2
46033,Galway,ATHENRY,9.9
46034,Galway,ATHENRY,10.0
46035,Galway,ATHENRY,11.2
46036,Galway,ATHENRY,11.4
46037,Galway,ATHENRY,10.8
46038,Galway,ATHENRY,10.4
46039,Galway,ATHENRY,10.5
46040,Galway,ATHENRY,10.9
46041,Galway,ATHENRY,9.7
46042,Galway,ATHENRY,11.8
46043,Galway,ATHENRY,10.8
46044,Galway,ATHENRY,12.6
46045,Galway,ATHENRY,14.0
46046,Galway,ATHENRY,12.8
46047,Galway,ATHENRY,13.4
46048,Galway,ATHENRY,12.5
46049,Galway,ATHENRY,11.4
46050,Galway,ATHENRY,10.5
46051,Galway,ATHENRY,9.3
46052,Galway,ATHENRY,9.4
46053,Galway,ATHENRY,9.1
46054,Galway,ATHENRY,9.9
46055,Galway,ATHENRY,9.5
46056,Galway,ATHENRY,9.4
46057,Galway,ATHENRY,9.9
46058,Galway,ATHENRY,10.3
46059,Galway,ATHENRY,10.1
46060,Galway,ATHENRY,9.9
46061,Galway,ATHENRY,9.9
46062,Galway,ATHENRY,10.1
46063,Galway,ATHENRY,10.4
46064,Galway,ATHENRY,11.3
46065,Galway,ATHENRY,12.1
46066,Galway,ATHENRY,13.4
46067,Galway,ATHENRY,15.2
46068,Galway,ATHENRY,16.3
46069,Galway,ATHENRY,16.1
46070,Galway,ATHENRY,16.4
46071,Galway,ATHENRY,15.8
46072,Galway,ATHENRY,15.8
46073,Galway,ATHENRY,13.9
46074,Galway,ATHENRY,14.2
46075,Galway,ATHENRY,13.1
46076,Galway,ATHENRY,12.9
46077,Galway,ATHENRY,13.1
46078,Galway,ATHENRY,13.3
46079,Galway,ATHENRY,13.4
46080,Galway,ATHENRY,13.7
46081,Galway,ATHENRY,14.0
46082,Galway,ATHENRY,14.8
46083,Galway,ATHENRY,14.5
46084,Galway,ATHENRY,14.1
46085,Galway,ATHENRY,13.5
46086,Galway,ATHENRY,12.9
46087,Galway,ATHENRY,13.6
46088,Galway,ATHENRY,14.8
46089,Galway,ATHENRY,15.2
46090,Galway,ATHENRY,15.3
46091,Galway,ATHENRY,15.6
46092,Galway,ATHENRY,15.0
46093,Galway,ATHENRY,16.3
46094,Galway,ATHENRY,16.1
46095,Galway,ATHENRY,15.8
46096,Galway,ATHENRY,14.9
46097,Galway,ATHENRY,14.2
46098,Galway,ATHENRY,14.5
46099,Galway,ATHENRY,14.3
46100,Galway,ATHENRY,14.4
46101,Galway,ATHENRY,14.6
46102,Galway,ATHENRY,14.6
46103,Galway,ATHENRY,14.1
46104,Galway,ATHENRY,14.1
46105,Galway,ATHENRY,14.2
46106,Galway,ATHENRY,13.9
46107,Galway,ATHENRY,14.5
46108,Galway,ATHENRY,15.0
46109,Galway,ATHENRY,15.5
46110,Galway,ATHENRY,15.8
46111,Galway,ATHENRY,16.5
46112,Galway,ATHENRY,17.0
46113,Galway,ATHENRY,16.4
46114,Galway,ATHENRY,16.6
46115,Galway,ATHENRY,16.5
46116,Galway,ATHENRY,18.7
46117,Galway,ATHENRY,17.4
46118,Galway,ATHENRY,16.9
46119,Galway,ATHENRY,16.4
46120,Galway,ATHENRY,16.2
46121,Galway,ATHENRY,16.0
46122,Galway,ATHENRY,15.2
46123,Galway,ATHENRY,14.7
46124,Galway,ATHENRY,14.1
46125,Galway,ATHENRY,13.9
46126,Galway,ATHENRY,13.5
46127,Galway,ATHENRY,13.6
46128,Galway,ATHENRY,13.4
46129,Galway,ATHENRY,13.5
46130,Galway,ATHENRY,13.2
46131,Galway,ATHENRY,12.5
46132,Galway,ATHENRY,11.6
46133,Galway,ATHENRY,11.8
46134,Galway,ATHENRY,11.3
46135,Galway,ATHENRY,12.1
46136,Galway,ATHENRY,13.4
46137,Galway,ATHENRY,14.0
46138,Galway,ATHENRY,14.6
46139,Galway,ATHENRY,13.5
46140,Galway,ATHENRY,13.4
46141,Galway,ATHENRY,14.4
46142,Galway,ATHENRY,13.2
46143,Galway,ATHENRY,13.8
46144,Galway,ATHENRY,13.2
46145,Galway,ATHENRY,12.0
46146,Galway,ATHENRY,11.4
46147,Galway,ATHENRY,9.6
46148,Galway,ATHENRY,10.2
46149,Galway,ATHENRY,9.7
46150,Galway,ATHENRY,9.2
46151,Galway,ATHENRY,8.8
46152,Galway,ATHENRY,8.9
46153,Galway,ATHENRY,8.8
46154,Galway,ATHENRY,8.7
46155,Galway,ATHENRY,8.5
46156,Galway,ATHENRY,8.3
46157,Galway,ATHENRY,8.2
46158,Galway,ATHENRY,8.2
46159,Galway,ATHENRY,8.4
46160,Galway,ATHENRY,10.0
46161,Galway,ATHENRY,11.9
46162,Galway,ATHENRY,12.8
46163,Galway,ATHENRY,13.0
46164,Galway,ATHENRY,12.1
46165,Galway,ATHENRY,11.8
46166,Galway,ATHENRY,11.1
46167,Galway,ATHENRY,9.7
46168,Galway,ATHENRY,9.9
46169,Galway,ATHENRY,9.7
46170,Galway,ATHENRY,9.1
46171,Galway,ATHENRY,8.9
46172,Galway,ATHENRY,8.8
46173,Galway,ATHENRY,8.8
46174,Galway,ATHENRY,8.6
46175,Galway,ATHENRY,8.4
46176,Galway,ATHENRY,8.0
46177,Galway,ATHENRY,7.7
46178,Galway,ATHENRY,7.6
46179,Galway,ATHENRY,7.1
46180,Galway,ATHENRY,6.4
46181,Galway,ATHENRY,5.8
46182,Galway,ATHENRY,6.0
46183,Galway,ATHENRY,6.2
46184,Galway,ATHENRY,7.8
46185,Galway,ATHENRY,10.6
46186,Galway,ATHENRY,12.1
46187,Galway,ATHENRY,13.0
46188,Galway,ATHENRY,12.6
46189,Galway,ATHENRY,11.3
46190,Galway,ATHENRY,13.7
46191,Galway,ATHENRY,13.6
46192,Galway,ATHENRY,12.6
46193,Galway,ATHENRY,9.9
46194,Galway,ATHENRY,8.0
46195,Galway,ATHENRY,6.9
46196,Galway,ATHENRY,6.3
46197,Galway,ATHENRY,5.7
46198,Galway,ATHENRY,6.0
46199,Galway,ATHENRY,4.2
46200,Galway,ATHENRY,3.4
46201,Galway,ATHENRY,3.3
46202,Galway,ATHENRY,2.3
46203,Galway,ATHENRY,2.5
46204,Galway,ATHENRY,2.4
46205,Galway,ATHENRY,2.4
46206,Galway,ATHENRY,2.5
46207,Galway,ATHENRY,4.0
46208,Galway,ATHENRY,6.1
46209,Galway,ATHENRY,10.0
46210,Galway,ATHENRY,13.6
46211,Galway,ATHENRY,14.3
46212,Galway,ATHENRY,15.1
46213,Galway,ATHENRY,14.4
46214,Galway,ATHENRY,14.7
46215,Galway,ATHENRY,14.0
46216,Galway,ATHENRY,13.4
46217,Galway,ATHENRY,12.4
46218,Galway,ATHENRY,12.3
46219,Galway,ATHENRY,12.2
46220,Galway,ATHENRY,11.9
46221,Galway,ATHENRY,12.3
46222,Galway,ATHENRY,12.3
46223,Galway,ATHENRY,13.8
46224,Galway,ATHENRY,14.0
46225,Galway,ATHENRY,14.0
46226,Galway,ATHENRY,14.2
46227,Galway,ATHENRY,14.4
46228,Galway,ATHENRY,14.8
46229,Galway,ATHENRY,14.9
46230,Galway,ATHENRY,14.7
46231,Galway,ATHENRY,14.9
46232,Galway,ATHENRY,15.3
46233,Galway,ATHENRY,15.8
46234,Galway,ATHENRY,16.2
46235,Galway,ATHENRY,16.2
46236,Galway,ATHENRY,16.1
46237,Galway,ATHENRY,16.1
46238,Galway,ATHENRY,15.8
46239,Galway,ATHENRY,15.8
46240,Galway,ATHENRY,14.9
46241,Galway,ATHENRY,14.6
46242,Galway,ATHENRY,13.0
46243,Galway,ATHENRY,12.5
46244,Galway,ATHENRY,12.0
46245,Galway,ATHENRY,12.1
46246,Galway,ATHENRY,13.1
46247,Galway,ATHENRY,12.6
46248,Galway,ATHENRY,12.8
46249,Galway,ATHENRY,13.5
46250,Galway,ATHENRY,13.3
46251,Galway,ATHENRY,13.1
46252,Galway,ATHENRY,12.8
46253,Galway,ATHENRY,12.9
46254,Galway,ATHENRY,12.9
46255,Galway,ATHENRY,13.0
46256,Galway,ATHENRY,13.9
46257,Galway,ATHENRY,14.1
46258,Galway,ATHENRY,14.5
46259,Galway,ATHENRY,15.1
46260,Galway,ATHENRY,15.2
46261,Galway,ATHENRY,15.4
46262,Galway,ATHENRY,15.6
46263,Galway,ATHENRY,15.3
46264,Galway,ATHENRY,14.7
46265,Galway,ATHENRY,14.4
46266,Galway,ATHENRY,13.6
46267,Galway,ATHENRY,12.7
46268,Galway,ATHENRY,12.0
46269,Galway,ATHENRY,11.4
46270,Galway,ATHENRY,10.9
46271,Galway,ATHENRY,11.4
46272,Galway,ATHENRY,11.0
