county,station,latitude,longitude,date,rain,temp,wetb,dewpt,vappr,rhum,msl,wdsp,wddir,sun,vis,clht,clamt
Galway,ATHENRY,53.288999999999994,-8.786,17-jul-2011 11:00,0.0,13.1,11.9,10.8,13.0,86,999.2,18,300,,,,
Galway,ATHENRY,53.288999999999994,-8.786,17-jul-2011 12:00,0.0,13.6,12.0,10.6,12.8,82,999.3,16,300,,,,
Galway,ATHENRY,53.288999999999994,-8.786,17-jul-2011 13:00,0.0,12.9,11.6,10.4,12.6,84,999.5,18,300,,,,
Galway,ATHENRY,53.288999999999994,-8.786,17-jul-2011 14:00,0.0,13.0,11.5,10.1,12.4,82,999.7,18,300,,,,
Galway,ATHENRY,53.288999999999994,-8.786,17-jul-2011 15:00,0.0,13.9,12.1,10.5,12.7,80,999.7,18,300,,,,
Galway,ATHENRY,53.288999999999994,-8.786,17-jul-2011 16:00,0.0,13.2,11.5,9.9,12.2,80,999.8,19,300,,,,
Galway,ATHENRY,53.288999999999994,-8.786,17-jul-2011 17:00,0.0,13.0,11.2,9.4,11.8,78,999.7,18,300,,,,
Galway,ATHENRY,53.288999999999994,-8.786,17-jul-2011 18:00,0.0,12.7,11.0,9.4,11.8,80,999.9,17,300,,,,
Galway,ATHENRY,53.288999999999994,-8.786,17-jul-2011 19:00,0.0,12.4,10.9,9.6,12.0,83,1000.2,16,300,,,,
Galway,ATHENRY,53.288999999999994,-8.786,17-jul-2011 20:00,0.0,12.2,10.9,9.6,11.9,84,1000.5,13,300,,,,
Galway,ATHENRY,53.288999999999994,-8.786,17-jul-2011 21:00,0.0,12.4,10.9,9.5,11.9,83,1000.5,13,290,,,,
Galway,ATHENRY,53.288999999999994,-8.786,17-jul-2011 22:00,0.0,12.2,11.0,9.8,12.1,85,1000.6,12,300,,,,
Galway,ATHENRY,53.288999999999994,-8.786,17-jul-2011 23:00,0.0,12.4,11.2,10.1,12.4,85,1000.7,11,290,,,,
Galway,ATHENRY,53.288999999999994,-8.786,18-jul-2011 00:00,0.0,12.5,11.3,10.2,12.4,85,1000.8,13,300,,,,
Galway,ATHENRY,53.288999999999994,-8.786,18-jul-2011 01:00,0.0,12.4,11.2,10.0,12.3,85,1000.8,13,300,,,,
Galway,ATHENRY,53.288999999999994,-8.786,18-jul-2011 02:00,0.0,12.3,11.1,10.0,12.3,85,1000.4,13,300,,,,
Galway,ATHENRY,53.288999999999994,-8.786,18-jul-2011 03:00,0.0,12.3,11.1,9.9,12.2,85,1000.3,10,290,,,,
Galway,ATHENRY,53.288999999999994,-8.786,18-jul-2011 04:00,0.0,11.9,10.9,9.9,12.2,87,999.9,6,270,,,,
Galway,ATHENRY,53.288999999999994,-8.786,18-jul-2011 05:00,0.0,11.7,10.8,10.0,12.3,89,999.6,7,270,,,,
Galway,ATHENRY,53.288999999999994,-8.786,18-jul-2011 06:00,0.1,11.7,10.8,9.9,12.2,88,999.5,7,270,,,,
Galway,ATHENRY,53.288999999999994,-8.786,18-jul-2011 07:00,0.1,11.8,10.8,9.7,12.1,87,999.3,9,280,,,,
Galway,ATHENRY,53.288999999999994,-8.786,18-jul-2011 08:00,0.0,11.4,10.6,9.7,12.1,89,999.4,10,280,,,,
Galway,ATHENRY,53.288999999999994,-8.786,18-jul-2011 09:00,0.0,11.9,10.6,9.3,11.7,84,999.4,10,280,,,,
Galway,ATHENRY,53.288999999999994,-8.786,18-jul-2011 10:00,0.0,12.4,10.9,9.6,11.9,83,999.1,10,290,,,,
Galway,ATHENRY,53.288999999999994,-8.786,18-jul-2011 11:00,0.0,12.7,11.1,9.7,12.0,81,999.0,10,280,,,,
Galway,ATHENRY,53.288999999999994,-8.786,18-jul-2011 12:00,0.2,13.0,11.7,10.4,12.7,84,999.0,12,280,,,,
Galway,ATHENRY,53.288999999999994,-8.786,18-jul-2011 13:00,0.3,13.6,11.8,10.1,12.3,79,999.1,11,300,,,,
Galway,ATHENRY,53.288999999999994,-8.786,18-jul-2011 14:00,0.3,14.4,12.9,11.6,13.6,83,999.4,13,300,,,,
Galway,ATHENRY,53.288999999999994,-8.786,18-jul-2011 15:00,0.1,13.6,12.0,10.6,12.8,82,1000.0,15,310,,,,
Galway,ATHENRY,53.288999999999994,-8.786,18-jul-2011 16:00,0.0,13.2,12.1,11.1,13.3,87,1000.5,15,310,,,,
Galway,ATHENRY,53.288999999999994,-8.786,18-jul-2011 17:00,0.0,13.2,11.9,10.7,12.9,84,1001.1,14,310,,,,
Galway,ATHENRY,53.288999999999994,-8.786,18-jul-2011 18:00,0.2,12.5,11.7,11.0,13.1,90,1001.8,12,310,,,,
Galway,ATHENRY,53.288999999999994,-8.786,18-jul-2011 19:00,0.1,12.2,11.6,11.0,13.1,92,1002.5,12,310,,,,
Galway,ATHENRY,53.288999999999994,-8.786,18-jul-2011 20:00,0.0,12.1,11.5,10.9,13.0,92,1003.0,13,310,,,,
Galway,ATHENRY,53.288999999999994,-8.786,18-jul-2011 21:00,0.0,12.0,11.4,10.7,12.9,91,1003.8,12,310,,,,
Galway,ATHENRY,53.288999999999994,-8.786,18-jul-2011 22:00,0.0,12.0,11.2,10.4,12.6,90,1004.2,14,310,,,,
Galway,ATHENRY,53.288999999999994,-8.786,18-jul-2011 23:00,0.0,11.9,10.9,10.1,12.3,88,1004.7,14,310,,,,
Galway,ATHENRY,53.288999999999994,-8.786,19-jul-2011 00:00,0.0,12.2,11.1,10.0,12.3,86,1005.3,13,310,,,,
Galway,ATHENRY,53.288999999999994,-8.786,19-jul-2011 01:00,0.0,11.9,11.1,10.4,12.6,90,1005.4,12,310,,,,
Galway,ATHENRY,53.288999999999994,-8.786,19-jul-2011 02:00,0.0,11.9,11.2,10.6,12.8,91,1006.0,10,310,,,,
Galway,ATHENRY,53.288999999999994,-8.786,19-jul-2011 03:00,0.0,11.7,11.1,10.7,12.8,93,1006.4,11,310,,,,
Galway,ATHENRY,53.288999999999994,-8.786,19-jul-2011 04:00,0.0,11.7,10.9,10.1,12.3,89,1006.8,11,320,,,,
Galway,ATHENRY,53.288999999999994,-8.786,19-jul-2011 05:00,0.0,11.4,10.8,10.2,12.4,92,1007.2,12,310,,,,
Galway,ATHENRY,53.288999999999994,-8.786,19-jul-2011 06:00,0.0,11.4,10.7,10.0,12.3,91,1008.0,11,310,,,,
Galway,ATHENRY,53.288999999999994,-8.786,19-jul-2011 07:00,0.0,11.6,10.7,9.8,12.1,88,1008.5,9,310,,,,
Galway,ATHENRY,53.288999999999994,-8.786,19-jul-2011 08:00,0.0,12.3,10.4,8.6,11.2,78,1009.2,8,310,,,,
Galway,ATHENRY,53.288999999999994,-8.786,19-jul-2011 09:00,0.0,13.1,10.9,8.7,11.3,75,1009.6,9,320,,,,
Galway,ATHENRY,53.288999999999994,-8.786,19-jul-2011 10:00,0.0,14.2,11.7,9.4,11.8,72,1009.6,10,310,,,,
Galway,ATHENRY,53.288999999999994,-8.786,19-jul-2011 11:00,0.0,14.8,12.1,9.7,12.0,71,1009.8,10,310,,,,
Galway,ATHENRY,53.288999999999994,-8.786,19-jul-2011 12:00,0.0,14.9,12.1,9.5,11.9,70,1010.0,10,300,,,,
Galway,ATHENRY,53.288999999999994,-8.786,19-jul-2011 13:00,0.0,15.4,12.0,8.7,11.2,64,1010.1,8,300,,,,
Galway,ATHENRY,53.288999999999994,-8.786,19-jul-2011 14:00,0.0,16.1,12.6,9.5,11.9,65,1010.2,8,300,,,,
Galway,ATHENRY,53.288999999999994,-8.786,19-jul-2011 15:00,0.0,17.2,13.1,9.4,11.8,60,1010.0,8,310,,,,
Galway,ATHENRY,53.288999999999994,-8.786,19-jul-2011 16:00,0.0,16.5,12.6,8.9,11.4,61,1009.9,8,300,,,,
Galway,ATHENRY,53.288999999999994,-8.786,19-jul-2011 17:00,0.0,16.2,12.8,9.6,12.0,64,1009.8,8,320,,,,
Galway,ATHENRY,53.288999999999994,-8.786,19-jul-2011 18:00,0.0,16.3,12.8,9.6,12.0,64,1009.6,7,320,,,,
Galway,ATHENRY,53.288999999999994,-8.786,19-jul-2011 19:00,0.0,14.2,11.6,9.1,11.6,71,1010.0,7,290,,,,
Galway,ATHENRY,53.288999999999994,-8.786,19-jul-2011 20:00,0.0,13.7,11.4,9.2,11.6,74,1009.9,6,260,,,,
Galway,ATHENRY,53.288999999999994,-8.786,19-jul-2011 21:00,0.0,13.1,11.3,9.5,11.9,79,1010.5,4,270,,,,
Galway,ATHENRY,53.288999999999994,-8.786,19-jul-2011 22:00,0.0,12.5,10.7,9.0,11.5,79,1010.2,4,330,,,,
Galway,ATHENRY,53.288999999999994,-8.786,19-jul-2011 23:00,0.0,12.1,10.5,9.0,11.5,81,1009.7,2,310,,,,
Galway,ATHENRY,53.288999999999994,-8.786,20-jul-2011 00:00,0.0,11.6,10.1,8.7,11.2,82,1009.4,2,340,,,,
Galway,ATHENRY,53.288999999999994,-8.786,20-jul-2011 01:00,0.0,11.4,10.4,9.3,11.7,86,1009.3,1,360,,,,
Galway,ATHENRY,53.288999999999994,-8.786,20-jul-2011 02:00,0.0,11.4,10.2,9.0,11.5,85,1008.9,2,80,,,,
Galway,ATHENRY,53.288999999999994,-8.786,20-jul-2011 03:00,0.0,11.3,10.0,8.7,11.3,84,1008.8,2,60,,,,
Galway,ATHENRY,53.288999999999994,-8.786,20-jul-2011 04:00,0.0,11.1,9.9,8.7,11.2,85,1008.7,2,50,,,,
Galway,ATHENRY,53.288999999999994,-8.786,20-jul-2011 05:00,0.0,10.9,9.7,8.5,11.1,84,1009.1,3,10,,,,
Galway,ATHENRY,53.288999999999994,-8.786,20-jul-2011 06:00,0.0,11.0,9.7,8.4,11.0,84,1009.4,3,10,,,,
Galway,ATHENRY,53.288999999999994,-8.786,20-jul-2011 07:00,0.0,11.2,9.9,8.6,11.2,84,1009.9,3,10,,,,
Galway,ATHENRY,53.288999999999994,-8.786,20-jul-2011 08:00,0.0,12.1,10.5,9.0,11.5,81,1010.4,4,360,,,,
Galway,ATHENRY,53.288999999999994,-8.786,20-jul-2011 09:00,0.0,13.4,10.8,8.3,10.9,71,1010.9,5,350,,,,
Galway,ATHENRY,53.288999999999994,-8.786,20-jul-2011 10:00,0.0,13.9,11.1,8.4,11.0,69,1011.2,7,360,,,,
Galway,ATHENRY,53.288999999999994,-8.786,20-jul-2011 11:00,0.0,15.5,11.5,7.6,10.4,59,1011.3,7,360,,,,
Galway,ATHENRY,53.288999999999994,-8.786,20-jul-2011 12:00,0.0,15.2,12.1,9.2,11.7,67,1012.0,8,340,,,,
Galway,ATHENRY,53.288999999999994,-8.786,20-jul-2011 13:00,0.0,15.3,11.6,8.0,10.7,61,1012.3,7,340,,,,
Galway,ATHENRY,53.288999999999994,-8.786,20-jul-2011 14:00,0.0,16.4,12.5,8.9,11.4,61,1012.4,8,350,,,,
Galway,ATHENRY,53.288999999999994,-8.786,20-jul-2011 15:00,0.0,15.3,11.8,8.5,11.1,63,1013.0,9,340,,,,
Galway,ATHENRY,53.288999999999994,-8.786,20-jul-2011 16:00,0.0,15.8,11.8,7.9,10.6,59,1013.1,7,360,,,,
Galway,ATHENRY,53.288999999999994,-8.786,20-jul-2011 17:00,0.0,15.9,11.8,7.7,10.5,57,1013.6,9,340,,,,
Galway,ATHENRY,53.288999999999994,-8.786,20-jul-2011 18:00,0.0,15.7,11.6,7.4,10.3,57,1014.1,10,340,,,,
Galway,ATHENRY,53.288999999999994,-8.786,20-jul-2011 19:00,0.0,13.9,11.0,8.2,10.9,68,1014.8,10,330,,,,
Galway,ATHENRY,53.288999999999994,-8.786,20-jul-2011 20:00,0.0,13.0,10.5,8.0,10.7,71,1015.2,10,330,,,,
Galway,ATHENRY,53.288999999999994,-8.786,20-jul-2011 21:00,0.0,12.4,10.4,8.4,11.0,76,1015.8,7,340,,,,
Galway,ATHENRY,53.288999999999994,-8.786,20-jul-2011 22:00,0.0,11.3,9.8,8.1,10.8,81,1016.4,6,320,,,,
Galway,ATHENRY,53.288999999999994,-8.786,20-jul-2011 23:00,0.0,11.1,10.1,9.0,11.5,87,1016.6,6,310,,,,
Galway,ATHENRY,53.288999999999994,-8.786,21-jul-2011 00:00,0.0,11.3,10.2,9.0,11.5,86,1016.8,5,330,,,,
Galway,ATHENRY,53.288999999999994,-8.786,21-jul-2011 01:00,0.0,11.2,10.1,9.0,11.5,86,1016.9,5,330,,,,
Galway,ATHENRY,53.288999999999994,-8.786,21-jul-2011 02:00,0.0,11.2,10.0,8.9,11.4,85,1016.9,6,320,,,,
Galway,ATHENRY,53.288999999999994,-8.786,21-jul-2011 03:00,0.0,11.0,9.8,8.7,11.2,85,1017.0,5,320,,,,
Galway,ATHENRY,53.288999999999994,-8.786,21-jul-2011 04:00,0.0,10.8,9.1,7.3,10.3,79,1017.0,5,320,,,,
Galway,ATHENRY,53.288999999999994,-8.786,21-jul-2011 05:00,0.0,10.7,9.2,7.6,10.4,81,1017.2,5,320,,,,
Galway,ATHENRY,53.288999999999994,-8.786,21-jul-2011 06:00,0.0,10.9,9.6,8.1,10.8,82,1017.8,5,330,,,,
Galway,ATHENRY,53.288999999999994,-8.786,21-jul-2011 07:00,0.0,11.5,10.0,8.4,11.0,81,1018.3,5,340,,,,
Galway,ATHENRY,53.288999999999994,-8.786,21-jul-2011 08:00,0.0,12.7,10.5,8.3,10.9,74,1018.2,6,330,,,,
Galway,ATHENRY,53.288999999999994,-8.786,21-jul-2011 09:00,0.0,13.4,10.8,8.2,10.8,70,1018.6,6,340,,,,
Galway,ATHENRY,53.288999999999994,-8.786,21-jul-2011 10:00,0.0,13.8,10.8,7.6,10.4,66,1018.6,7,350,,,,
Galway,ATHENRY,53.288999999999994,-8.786,21-jul-2011 11:00,0.0,14.7,11.4,8.0,10.7,64,1018.7,7,340,,,,
Galway,ATHENRY,53.288999999999994,-8.786,21-jul-2011 12:00,0.0,14.5,11.4,8.3,10.9,66,1018.8,7,320,,,,
Galway,ATHENRY,53.288999999999994,-8.786,21-jul-2011 13:00,0.0,14.4,11.1,7.9,10.7,65,1019.0,5,10,,,,
Galway,ATHENRY,53.288999999999994,-8.786,21-jul-2011 14:00,0.0,14.8,11.7,8.6,11.2,66,1019.2,6,360,,,,
Galway,ATHENRY,53.288999999999994,-8.786,21-jul-2011 15:00,0.0,15.1,11.6,8.2,10.9,63,1019.5,7,350,,,,
Galway,ATHENRY,53.288999999999994,-8.786,21-jul-2011 16:00,0.0,15.5,11.1,6.5,9.7,54,1019.6,6,340,,,,
Galway,ATHENRY,53.288999999999994,-8.786,21-jul-2011 17:00,0.0,15.2,11.2,7.2,10.2,59,1019.5,7,350,,,,
Galway,ATHENRY,53.288999999999994,-8.786,21-jul-2011 18:00,0.0,15.1,11.4,7.7,10.5,61,1019.8,7,350,,,,
Galway,ATHENRY,53.288999999999994,-8.786,21-jul-2011 19:00,0.0,14.3,11.3,8.3,11.0,67,1020.2,7,340,,,,
Galway,ATHENRY,53.288999999999994,-8.786,21-jul-2011 20:00,0.0,13.2,10.5,7.6,10.5,68,1020.5,6,340,,,,
Galway,ATHENRY,53.288999999999994,-8.786,21-jul-2011 21:00,0.0,12.3,9.8,7.0,10.0,70,1021.1,5,350,,,,
Galway,ATHENRY,53.288999999999994,-8.786,21-jul-2011 22:00,0.0,11.0,8.9,6.6,9.8,74,1021.5,6,350,,,,
Galway,ATHENRY,53.288999999999994,-8.786,21-jul-2011 23:00,0.0,9.2,8.0,6.6,9.8,83,1021.8,5,340,,,,
Galway,ATHENRY,53.288999999999994,-8.786,22-jul-2011 00:00,0.0,8.4,7.4,6.3,9.5,86,1021.9,4,350,,,,
Galway,ATHENRY,53.288999999999994,-8.786,22-jul-2011 01:00,0.0,7.3,6.7,6.0,9.3,91,1022.0,3,340,,,,
Galway,ATHENRY,53.288999999999994,-8.786,22-jul-2011 02:00,0.0,5.6,5.2,4.7,8.5,93,1021.9,2,340,,,,
Galway,ATHENRY,53.288999999999994,-8.786,22-jul-2011 03:00,0.0,5.9,5.6,5.1,8.8,94,1022.0,2,340,,,,
Galway,ATHENRY,53.288999999999994,-8.786,22-jul-2011 04:00,0.0,6.2,5.7,5.2,8.8,93,1021.8,3,350,,,,
Galway,ATHENRY,53.288999999999994,-8.786,22-jul-2011 05:00,0.0,6.1,5.9,5.6,9.1,96,1022.1,1,230,,,,
Galway,ATHENRY,53.288999999999994,-8.786,22-jul-2011 06:00,0.0,7.2,6.9,6.6,9.7,95,1022.1,1,270,,,,
Galway,ATHENRY,53.288999999999994,-8.786,22-jul-2011 07:00,0.0,10.1,9.2,8.2,10.9,87,1022.0,3,290,,,,
Galway,ATHENRY,53.288999999999994,-8.786,22-jul-2011 08:00,0.0,13.0,11.0,9.0,11.5,76,1022.0,4,340,,,,
Galway,ATHENRY,53.288999999999994,-8.786,22-jul-2011 09:00,0.0,14.1,10.8,7.4,10.3,64,1022.0,5,340,,,,
Galway,ATHENRY,53.288999999999994,-8.786,22-jul-2011 10:00,0.0,14.9,11.2,7.4,10.3,61,1021.7,5,330,,,,
Galway,ATHENRY,53.288999999999994,-8.786,22-jul-2011 11:00,0.0,15.4,11.3,7.3,10.2,58,1021.5,7,320,,,,
Galway,ATHENRY,53.288999999999994,-8.786,22-jul-2011 12:00,0.0,16.8,12.1,7.5,10.4,54,1021.2,6,350,,,,
Galway,ATHENRY,53.288999999999994,-8.786,22-jul-2011 13:00,0.0,16.2,11.7,7.1,10.1,54,1020.8,6,290,,,,
Galway,ATHENRY,53.288999999999994,-8.786,22-jul-2011 14:00,0.0,16.9,12.7,8.9,11.4,59,1020.6,6,280,,,,
Galway,ATHENRY,53.288999999999994,-8.786,22-jul-2011 15:00,0.0,17.4,13.3,9.8,12.1,60,1020.3,7,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,22-jul-2011 16:00,0.0,16.7,12.5,8.5,11.1,58,1019.9,6,230,,,,
Galway,ATHENRY,53.288999999999994,-8.786,22-jul-2011 17:00,0.0,17.0,12.3,7.9,10.6,55,1019.7,4,320,,,,
Galway,ATHENRY,53.288999999999994,-8.786,22-jul-2011 18:00,0.0,16.8,12.6,8.6,11.1,58,1019.5,8,330,,,,
Galway,ATHENRY,53.288999999999994,-8.786,22-jul-2011 19:00,0.0,15.8,11.8,7.9,10.7,59,1019.6,7,330,,,,
Galway,ATHENRY,53.288999999999994,-8.786,22-jul-2011 20:00,0.0,14.2,11.0,7.8,10.6,65,1019.6,6,340,,,,
Galway,ATHENRY,53.288999999999994,-8.786,22-jul-2011 21:00,0.0,11.3,9.5,7.5,10.4,77,1019.9,4,320,,,,
Galway,ATHENRY,53.288999999999994,-8.786,22-jul-2011 22:00,0.0,10.5,9.1,7.5,10.4,81,1020.0,3,330,,,,
Galway,ATHENRY,53.288999999999994,-8.786,22-jul-2011 23:00,0.0,10.6,9.3,8.0,10.7,83,1019.9,3,330,,,,
Galway,ATHENRY,53.288999999999994,-8.786,23-jul-2011 00:00,0.0,10.0,9.2,8.2,10.9,88,1019.4,1,310,,,,
Galway,ATHENRY,53.288999999999994,-8.786,23-jul-2011 01:00,0.0,9.6,8.9,8.3,10.9,91,1019.1,1,20,,,,
Galway,ATHENRY,53.288999999999994,-8.786,23-jul-2011 02:00,0.0,9.3,8.8,8.3,10.9,93,1019.1,0,40,,,,
Galway,ATHENRY,53.288999999999994,-8.786,23-jul-2011 03:00,0.0,9.1,8.7,8.2,10.9,94,1018.8,0,130,,,,
Galway,ATHENRY,53.288999999999994,-8.786,23-jul-2011 04:00,0.0,9.4,9.1,8.7,11.3,95,1018.4,0,80,,,,
Galway,ATHENRY,53.288999999999994,-8.786,23-jul-2011 05:00,0.0,9.7,9.3,8.8,11.4,94,1018.3,0, ,,,,
Galway,ATHENRY,53.288999999999994,-8.786,23-jul-2011 06:00,0.0,10.4,9.7,8.9,11.4,90,1017.9,1,90,,,,
Galway,ATHENRY,53.288999999999994,-8.786,23-jul-2011 07:00,0.0,11.9,10.7,9.5,11.9,85,1017.8,1,140,,,,
Galway,ATHENRY,53.288999999999994,-8.786,23-jul-2011 08:00,0.0,12.6,11.0,9.6,11.9,81,1017.7,1,150,,,,
Galway,ATHENRY,53.288999999999994,-8.786,23-jul-2011 09:00,0.0,14.0,11.5,9.1,11.5,72,1017.6,2,180,,,,
Galway,ATHENRY,53.288999999999994,-8.786,23-jul-2011 10:00,0.1,14.5,11.9,9.6,11.9,72,1017.5,2,190,,,,
Galway,ATHENRY,53.288999999999994,-8.786,23-jul-2011 11:00,0.0,14.6,11.8,9.2,11.7,70,1017.4,2,180,,,,
Galway,ATHENRY,53.288999999999994,-8.786,23-jul-2011 12:00,0.0,15.4,12.6,10.1,12.4,70,1017.1,2,200,,,,
Galway,ATHENRY,53.288999999999994,-8.786,23-jul-2011 13:00,0.0,16.9,13.6,10.8,12.9,67,1016.7,2,220,,,,
Galway,ATHENRY,53.288999999999994,-8.786,23-jul-2011 14:00,0.0,16.9,13.4,10.4,12.6,65,1016.5,4,230,,,,
Galway,ATHENRY,53.288999999999994,-8.786,23-jul-2011 15:00,0.0,17.6,13.9,10.8,13.0,64,1016.2,5,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,23-jul-2011 16:00,0.0,17.5,14.2,11.5,13.5,67,1015.9,6,230,,,,
Galway,ATHENRY,53.288999999999994,-8.786,23-jul-2011 17:00,0.0,17.4,14.2,11.6,13.7,68,1015.9,5,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,23-jul-2011 18:00,0.0,16.5,13.9,11.8,13.8,73,1015.6,6,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,23-jul-2011 19:00,0.0,15.7,14.1,12.7,14.7,82,1015.8,5,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,23-jul-2011 20:00,0.0,15.0,13.8,12.7,14.7,86,1015.6,5,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,23-jul-2011 21:00,0.0,14.5,13.6,12.9,14.8,90,1015.7,3,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,23-jul-2011 22:00,0.0,14.2,13.5,12.9,14.9,91,1015.9,3,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,23-jul-2011 23:00,0.0,14.0,13.5,13.0,15.0,93,1015.5,3,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,24-jul-2011 00:00,0.0,14.2,13.7,13.3,15.2,93,1015.3,4,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,24-jul-2011 01:00,0.0,14.2,13.6,13.1,15.1,93,1015.0,4,260,,,,
Galway,ATHENRY,53.288999999999994,-8.786,24-jul-2011 02:00,0.0,14.2,13.6,13.1,15.1,93,1014.6,4,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,24-jul-2011 03:00,0.0,13.9,13.3,12.9,14.8,93,1014.4,4,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,24-jul-2011 04:00,0.0,13.8,13.3,12.9,14.9,94,1014.2,4,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,24-jul-2011 05:00,0.0,13.8,13.4,13.1,15.1,95,1013.9,4,260,,,,
Galway,ATHENRY,53.288999999999994,-8.786,24-jul-2011 06:00,0.0,13.9,13.6,13.4,15.3,97,1013.9,3,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,24-jul-2011 07:00,0.1,14.0,13.7,13.5,15.5,96,1013.8,2,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,24-jul-2011 08:00,0.7,14.6,14.3,14.1,16.1,97,1013.7,1,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,24-jul-2011 09:00,0.4,14.9,14.6,14.4,16.4,96,1013.6,3,230,,,,
Galway,ATHENRY,53.288999999999994,-8.786,24-jul-2011 10:00,0.0,15.6,15.2,14.9,17.0,96,1013.3,2,230,,,,
Galway,ATHENRY,53.288999999999994,-8.786,24-jul-2011 11:00,0.0,16.6,15.9,15.5,17.6,93,1013.0,2,230,,,,
Galway,ATHENRY,53.288999999999994,-8.786,24-jul-2011 12:00,0.0,17.3,16.1,15.2,17.3,87,1012.8,2,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,24-jul-2011 13:00,0.0,18.5,16.8,15.7,17.8,83,1012.2,2,230,,,,
Galway,ATHENRY,53.288999999999994,-8.786,24-jul-2011 14:00,0.0,20.0,17.7,16.2,18.4,78,1011.7,2,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,24-jul-2011 15:00,0.0,20.6,17.7,15.8,18.0,74,1011.7,3,270,,,,
Galway,ATHENRY,53.288999999999994,-8.786,24-jul-2011 16:00,0.0,21.1,18.4,16.7,19.0,76,1011.5,3, ,,,,
Galway,ATHENRY,53.288999999999994,-8.786,24-jul-2011 17:00,0.0,19.0,17.0,15.7,17.9,81,1011.3,6,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,24-jul-2011 18:00,0.0,18.1,16.5,15.3,17.4,83,1011.2,5,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,24-jul-2011 19:00,0.0,17.5,16.1,15.2,17.3,86,1011.3,5,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,24-jul-2011 20:00,0.0,16.6,15.6,14.8,16.8,89,1011.4,5,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,24-jul-2011 21:00,0.0,15.9,15.2,14.7,16.8,92,1011.8,5,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,24-jul-2011 22:00,0.0,15.6,15.1,14.7,16.7,94,1012.1,5,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,24-jul-2011 23:00,0.2,15.4,15.1,14.8,16.8,96,1011.9,4,260,,,,
Galway,ATHENRY,53.288999999999994,-8.786,25-jul-2011 00:00,0.0,15.5,15.1,14.9,16.9,96,1011.8,2,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,25-jul-2011 01:00,0.0,15.3,15.0,14.8,16.8,96,1011.3,2,230,,,,
Galway,ATHENRY,53.288999999999994,-8.786,25-jul-2011 02:00,0.0,15.4,15.1,14.8,16.8,96,1011.4,2,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,25-jul-2011 03:00,0.0,15.3,15.0,14.7,16.8,96,1011.7,4,270,,,,
Galway,ATHENRY,53.288999999999994,-8.786,25-jul-2011 04:00,0.1,15.2,14.9,14.6,16.6,96,1011.2,2,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,25-jul-2011 05:00,0.0,15.1,14.8,14.5,16.5,96,1011.0,2,260,,,,
Galway,ATHENRY,53.288999999999994,-8.786,25-jul-2011 06:00,0.0,15.2,14.9,14.7,16.8,97,1011.1,3,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,25-jul-2011 07:00,0.1,15.2,14.9,14.7,16.8,96,1011.6,5,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,25-jul-2011 08:00,0.3,15.3,15.0,14.8,16.8,96,1011.7,4,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,25-jul-2011 09:00,0.1,15.4,15.1,14.9,16.9,96,1011.7,4,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,25-jul-2011 10:00,0.1,15.5,15.2,15.0,17.1,97,1011.9,4,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,25-jul-2011 11:00,0.1,16.1,15.8,15.5,17.6,96,1012.0,4,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,25-jul-2011 12:00,0.1,16.2,15.9,15.6,17.7,96,1012.1,5,250,,,,
Galway,ATHENRY,53.288999999999994,-8.786,25-jul-2011 13:00,0.2,16.8,16.5,16.2,18.4,96,1012.3,5,240,,,,
Galway,ATHENRY,53.288999999999994,-8.786,25-jul-2011 14:00,0.0,16.9,16.5,16.1,18.3,95,1012.4,5,240,,,,
